Date,Open,High,Low,Close,Adj Close,Volume
2004-03-01,2036.9200439453125,2057.800048828125,2032.6400146484375,2057.800048828125,2057.800048828125,1697920000
2004-03-02,2056.3798828125,2064.39990234375,2039.6500244140625,2039.6500244140625,2039.6500244140625,1871950000
2004-03-03,2037.1099853515625,2039.31005859375,2020.2900390625,2033.3599853515625,2033.3599853515625,1814850000
2004-03-04,2034.72998046875,2055.1201171875,2031.8399658203125,2055.110107421875,2055.110107421875,1799070000
2004-03-05,2037.3299560546875,2069.02001953125,2034.1800537109375,2047.6300048828125,2047.6300048828125,2045230000
2004-03-08,2052.070068359375,2058.25,2008.780029296875,2008.780029296875,2008.780029296875,2044260000
2004-03-09,2008.75,2011.8299560546875,1987.2900390625,1995.1600341796875,1995.1600341796875,2105450000
2004-03-10,1997.1099853515625,2007.25,1963.1300048828125,1964.1500244140625,1964.1500244140625,2159820000
2004-03-11,1953.5899658203125,1982.5799560546875,1943.8900146484375,1943.8900146484375,1943.8900146484375,2191370000
2004-03-12,1961.0,1984.72998046875,1959.489990234375,1984.72998046875,1984.72998046875,1707130000
2004-03-15,1977.780029296875,1977.780029296875,1939.199951171875,1939.199951171875,1939.199951171875,1723290000
2004-03-16,1952.780029296875,1961.989990234375,1927.68994140625,1943.0899658203125,1943.0899658203125,1963640000
2004-03-17,1956.52001953125,1980.31005859375,1956.52001953125,1976.760009765625,1976.760009765625,1678770000
2004-03-18,1971.260009765625,1972.31005859375,1947.56005859375,1962.43994140625,1962.43994140625,1677760000
2004-03-19,1964.969970703125,1970.1500244140625,1940.469970703125,1940.469970703125,1940.469970703125,1645680000
2004-03-22,1929.02001953125,1929.280029296875,1897.6300048828125,1909.9000244140625,1909.9000244140625,1982240000
2004-03-23,1923.22998046875,1928.6099853515625,1898.93994140625,1901.800048828125,1901.800048828125,1835180000
2004-03-24,1908.0400390625,1922.510009765625,1896.9100341796875,1909.47998046875,1909.47998046875,1839440000
2004-03-25,1923.219970703125,1967.1700439453125,1923.219970703125,1967.1700439453125,1967.1700439453125,1968620000
2004-03-26,1963.52001953125,1976.760009765625,1960.02001953125,1960.02001953125,1960.02001953125,1579820000
2004-03-29,1975.4300537109375,1996.22998046875,1975.4300537109375,1992.5699462890625,1992.5699462890625,1706000000
2004-03-30,1985.6700439453125,2000.6800537109375,1981.43994140625,2000.6300048828125,2000.6300048828125,1598550000
2004-03-31,2001.0899658203125,2004.0,1985.0400390625,1994.219970703125,1994.219970703125,1861460000
2004-04-01,1996.449951171875,2019.0899658203125,1996.449951171875,2015.010009765625,2015.010009765625,1833430000
2004-04-02,2046.050048828125,2057.169921875,2037.18994140625,2057.169921875,2057.169921875,2183740000
2004-04-05,2055.989990234375,2079.1201171875,2054.340087890625,2079.1201171875,2079.1201171875,1736300000
2004-04-06,2064.1298828125,2068.27001953125,2053.320068359375,2059.89990234375,2059.89990234375,1811100000
2004-04-07,2055.610107421875,2060.43994140625,2038.739990234375,2050.239990234375,2050.239990234375,1774960000
2004-04-08,2074.580078125,2075.330078125,2046.0999755859375,2052.8798828125,2052.8798828125,1694140000
2004-04-12,2057.639892578125,2069.449951171875,2057.639892578125,2065.47998046875,2065.47998046875,1501360000
2004-04-13,2072.949951171875,2073.419921875,2026.199951171875,2030.0799560546875,2030.0799560546875,1953240000
2004-04-14,2018.3599853515625,2040.1500244140625,2013.97998046875,2024.8499755859375,2024.8499755859375,1832200000
2004-04-15,2026.52001953125,2031.8399658203125,1989.2099609375,2002.1700439453125,2002.1700439453125,1956010000
2004-04-16,2002.4300537109375,2007.1700439453125,1982.1400146484375,1995.739990234375,1995.739990234375,1870420000
2004-04-19,1995.3699951171875,2020.449951171875,1991.1400146484375,2020.4300537109375,2020.4300537109375,1672830000
2004-04-20,2022.6199951171875,2032.4100341796875,1978.6300048828125,1978.6300048828125,1978.6300048828125,1921740000
2004-04-21,1987.219970703125,1995.9100341796875,1973.25,1995.6300048828125,1995.6300048828125,2053970000
2004-04-22,1992.6500244140625,2035.3900146484375,1991.469970703125,2032.9100341796875,2032.9100341796875,2147870000
2004-04-23,2045.9200439453125,2051.75,2034.47998046875,2049.77001953125,2049.77001953125,1927300000
2004-04-26,2052.25,2059.080078125,2031.75,2036.77001953125,2036.77001953125,1727680000
2004-04-27,2040.530029296875,2053.570068359375,2027.6400146484375,2032.530029296875,2032.530029296875,1971610000
2004-04-28,2026.43994140625,2026.43994140625,1985.5400390625,1989.5400390625,1989.5400390625,2037420000
2004-04-29,1987.47998046875,1998.5,1946.0999755859375,1958.780029296875,1958.780029296875,2371070000
2004-04-30,1962.489990234375,1965.8900146484375,1919.3900146484375,1920.1500244140625,1920.1500244140625,2174730000
2004-05-03,1928.719970703125,1954.6199951171875,1926.0899658203125,1938.719970703125,1938.719970703125,1932490000
2004-05-04,1942.3699951171875,1969.969970703125,1933.5999755859375,1950.47998046875,1950.47998046875,1857530000
2004-05-05,1954.989990234375,1967.3299560546875,1948.510009765625,1957.260009765625,1957.260009765625,1586660000
2004-05-06,1945.8699951171875,1949.550048828125,1923.300048828125,1937.739990234375,1937.739990234375,1750770000
2004-05-07,1931.8599853515625,1957.239990234375,1917.9599609375,1917.9599609375,1917.9599609375,1637090000
2004-05-10,1904.72998046875,1907.97998046875,1880.3199462890625,1896.0699462890625,1896.0699462890625,1895630000
2004-05-11,1909.5,1931.47998046875,1909.5,1931.3499755859375,1931.3499755859375,1645220000
2004-05-12,1924.3199462890625,1927.22998046875,1878.77001953125,1925.5899658203125,1925.5899658203125,1887780000
2004-05-13,1918.6300048828125,1937.8699951171875,1914.0999755859375,1926.030029296875,1926.030029296875,1558620000
2004-05-14,1922.469970703125,1927.25,1897.5699462890625,1904.25,1904.25,1526360000
2004-05-17,1881.06005859375,1887.739990234375,1865.4000244140625,1876.6400146484375,1876.6400146484375,1528890000
2004-05-18,1892.2900390625,1903.3900146484375,1890.949951171875,1897.8199462890625,1897.8199462890625,1435100000
2004-05-19,1917.5799560546875,1936.0400390625,1898.1600341796875,1898.1700439453125,1898.1700439453125,1834960000
2004-05-20,1902.780029296875,1912.02001953125,1890.1800537109375,1896.5899658203125,1896.5899658203125,1540900000
2004-05-21,1910.0400390625,1918.0799560546875,1899.8499755859375,1912.0899658203125,1912.0899658203125,1376620000
2004-05-24,1924.8699951171875,1934.4100341796875,1915.56005859375,1922.97998046875,1922.97998046875,1422080000
2004-05-25,1920.93994140625,1966.6800537109375,1913.72998046875,1964.6500244140625,1964.6500244140625,1770600000
2004-05-26,1961.1600341796875,1976.1600341796875,1957.5799560546875,1976.1500244140625,1976.1500244140625,1591030000
2004-05-27,1982.77001953125,1991.8699951171875,1969.0400390625,1984.5,1984.5,1641260000
2004-05-28,1985.5400390625,1990.81005859375,1976.699951171875,1986.739990234375,1986.739990234375,1233190000
2004-06-01,1978.52001953125,1991.2900390625,1972.7099609375,1990.77001953125,1990.77001953125,1459030000
2004-06-02,1995.1800537109375,1998.3199462890625,1978.7099609375,1988.97998046875,1988.97998046875,1520120000
2004-06-03,1983.8599853515625,1983.8599853515625,1960.260009765625,1960.260009765625,1960.260009765625,1526670000
2004-06-04,1982.6500244140625,1995.5,1978.0400390625,1978.6199951171875,1978.6199951171875,1417600000
2004-06-07,1991.6700439453125,2020.6199951171875,1991.4200439453125,2020.6199951171875,2020.6199951171875,1485300000
2004-06-08,2010.719970703125,2023.5400390625,2008.300048828125,2023.530029296875,2023.530029296875,1464790000
2004-06-09,2015.0400390625,2019.219970703125,1989.989990234375,1990.6099853515625,1990.6099853515625,1520200000
2004-06-10,1996.800048828125,2000.989990234375,1988.8900146484375,1999.8699951171875,1999.8699951171875,1345640000
2004-06-14,1987.75,1987.8299560546875,1963.47998046875,1969.989990234375,1969.989990234375,1402630000
2004-06-15,1982.4100341796875,2006.5799560546875,1982.4100341796875,1995.5999755859375,1995.5999755859375,1527280000
2004-06-16,1997.0999755859375,2002.0699462890625,1990.5699462890625,1998.22998046875,1998.22998046875,1353130000
2004-06-17,1993.68994140625,1993.9300537109375,1976.25,1983.6700439453125,1983.6700439453125,1449920000
2004-06-18,1977.77001953125,2000.4100341796875,1973.9100341796875,1986.72998046875,1986.72998046875,1697770000
2004-06-21,1990.8199462890625,1995.06005859375,1972.4300537109375,1974.3800048828125,1974.3800048828125,1363000000
2004-06-22,1975.510009765625,1994.8699951171875,1964.530029296875,1994.1500244140625,1994.1500244140625,1660890000
2004-06-23,1992.050048828125,2023.22998046875,1990.780029296875,2020.97998046875,2020.97998046875,1803560000
2004-06-24,2020.1099853515625,2032.2099609375,2013.780029296875,2015.5699462890625,2015.5699462890625,1685690000
2004-06-25,2016.739990234375,2033.8699951171875,2015.5699462890625,2025.469970703125,2025.469970703125,1972100000
2004-06-28,2038.97998046875,2039.9300537109375,2013.72998046875,2019.8199462890625,2019.8199462890625,1611080000
2004-06-29,2017.3499755859375,2037.5999755859375,2017.3499755859375,2034.9300537109375,2034.9300537109375,1581530000
2004-06-30,2038.3399658203125,2055.64990234375,2031.8800048828125,2047.7900390625,2047.7900390625,1754160000
2004-07-01,2045.530029296875,2045.530029296875,2006.6700439453125,2015.550048828125,2015.550048828125,1739310000
2004-07-02,2014.0899658203125,2014.739990234375,1996.6099853515625,2006.6600341796875,2006.6600341796875,1200230000
2004-07-06,1994.699951171875,1995.4000244140625,1958.68994140625,1963.4300537109375,1963.4300537109375,1927550000
2004-07-07,1961.219970703125,1976.9200439453125,1960.780029296875,1966.0799560546875,1966.0799560546875,1762310000
2004-07-08,1951.7900390625,1964.47998046875,1934.5699462890625,1935.3199462890625,1935.3199462890625,1789150000
2004-07-09,1946.489990234375,1961.1099853515625,1940.219970703125,1946.3299560546875,1946.3299560546875,1388750000
2004-07-12,1936.1700439453125,1941.239990234375,1921.4000244140625,1936.9200439453125,1936.9200439453125,1504000000
2004-07-13,1940.31005859375,1945.1700439453125,1930.5899658203125,1931.6600341796875,1931.6600341796875,1499660000
2004-07-14,1913.72998046875,1937.6800537109375,1908.97998046875,1914.8800048828125,1914.8800048828125,1461800000
2004-07-15,1920.1400146484375,1925.760009765625,1910.1300048828125,1912.7099609375,1912.7099609375,1669940000
2004-07-16,1926.18994140625,1926.18994140625,1882.9300537109375,1883.1500244140625,1883.1500244140625,2099400000
2004-07-19,1889.06005859375,1893.800048828125,1870.1400146484375,1883.8299560546875,1883.8299560546875,1774620000
2004-07-20,1886.68994140625,1917.0699462890625,1885.800048828125,1917.0699462890625,1917.0699462890625,1628240000
2004-07-21,1933.02001953125,1933.030029296875,1874.3699951171875,1874.3699951171875,1874.3699951171875,2109750000
2004-07-22,1872.4300537109375,1892.97998046875,1853.5799560546875,1889.06005859375,1889.06005859375,1964570000
2004-07-23,1874.4599609375,1874.4599609375,1846.550048828125,1849.0899658203125,1849.0899658203125,1697910000
2004-07-26,1852.4200439453125,1860.1199951171875,1829.06005859375,1839.02001953125,1839.02001953125,1667060000
2004-07-27,1844.280029296875,1872.1700439453125,1843.0400390625,1869.0999755859375,1869.0999755859375,1769400000
2004-07-28,1861.3699951171875,1869.0,1832.1199951171875,1858.260009765625,1858.260009765625,1847380000
2004-07-29,1871.5400390625,1885.010009765625,1867.6199951171875,1881.06005859375,1881.06005859375,1703350000
2004-07-30,1878.5400390625,1896.31005859375,1876.31005859375,1887.3599853515625,1887.3599853515625,1507320000
2004-08-02,1874.9300537109375,1893.1300048828125,1869.6600341796875,1892.0899658203125,1892.0899658203125,1533970000
2004-08-03,1887.1400146484375,1887.5699462890625,1859.1700439453125,1859.4200439453125,1859.4200439453125,1494480000
2004-08-04,1850.780029296875,1864.800048828125,1842.199951171875,1855.06005859375,1855.06005859375,1659390000
2004-08-05,1856.989990234375,1859.77001953125,1820.2099609375,1821.6300048828125,1821.6300048828125,1574660000
2004-08-06,1805.949951171875,1806.280029296875,1775.5699462890625,1776.8900146484375,1776.8900146484375,1692260000
2004-08-09,1782.3499755859375,1787.43994140625,1774.47998046875,1774.6400146484375,1774.6400146484375,1263490000
2004-08-10,1782.300048828125,1808.699951171875,1782.260009765625,1808.699951171875,1808.699951171875,1468460000
2004-08-11,1778.4300537109375,1786.6500244140625,1760.5,1782.4200439453125,1782.4200439453125,1794260000
2004-08-12,1770.6800537109375,1774.6800537109375,1751.949951171875,1752.489990234375,1752.489990234375,1632660000
2004-08-13,1762.4599609375,1768.6300048828125,1750.8199462890625,1757.219970703125,1757.219970703125,1347750000
2004-08-16,1759.5799560546875,1789.489990234375,1759.5799560546875,1782.8399658203125,1782.8399658203125,1289730000
2004-08-17,1792.260009765625,1804.5899658203125,1791.949951171875,1795.25,1795.25,1390280000
2004-08-18,1787.6600341796875,1831.3699951171875,1784.5999755859375,1831.3699951171875,1831.3699951171875,1575050000
2004-08-19,1825.9100341796875,1829.1300048828125,1811.6800537109375,1819.8900146484375,1819.8900146484375,1416730000
2004-08-20,1819.5400390625,1843.1199951171875,1815.9200439453125,1838.02001953125,1838.02001953125,1342650000
2004-08-23,1843.7900390625,1848.1199951171875,1835.1099853515625,1838.699951171875,1838.699951171875,1224660000
2004-08-24,1846.9300537109375,1850.2900390625,1828.510009765625,1836.8900146484375,1836.8900146484375,1301090000
2004-08-25,1836.719970703125,1861.7900390625,1830.300048828125,1860.719970703125,1860.719970703125,1320640000
2004-08-26,1855.77001953125,1860.3900146484375,1848.8800048828125,1852.9200439453125,1852.9200439453125,1183830000
2004-08-27,1855.030029296875,1866.25,1854.77001953125,1862.0899658203125,1862.0899658203125,1011070000
2004-08-30,1855.780029296875,1855.780029296875,1836.469970703125,1836.489990234375,1836.489990234375,1007640000
2004-08-31,1837.5400390625,1842.1500244140625,1819.6199951171875,1838.0999755859375,1838.0999755859375,1298910000
2004-09-01,1833.3699951171875,1859.43994140625,1833.3299560546875,1850.4100341796875,1850.4100341796875,1426350000
2004-09-02,1848.030029296875,1876.239990234375,1846.949951171875,1873.4300537109375,1873.4300537109375,1208770000
2004-09-03,1857.6099853515625,1867.4599609375,1840.93994140625,1844.47998046875,1844.47998046875,1244610000
2004-09-07,1856.0,1865.4300537109375,1847.47998046875,1858.56005859375,1858.56005859375,1320700000
2004-09-08,1855.25,1870.0400390625,1850.050048828125,1850.6400146484375,1850.6400146484375,1442540000
2004-09-09,1858.510009765625,1875.3900146484375,1849.3699951171875,1869.6500244140625,1869.6500244140625,1663790000
2004-09-10,1870.3299560546875,1895.780029296875,1863.4599609375,1894.31005859375,1894.31005859375,1606650000
2004-09-13,1900.1700439453125,1919.2099609375,1897.72998046875,1910.3800048828125,1910.3800048828125,1741080000
2004-09-14,1909.199951171875,1917.739990234375,1901.77001953125,1915.4000244140625,1915.4000244140625,1509260000
2004-09-15,1908.3800048828125,1908.3800048828125,1892.0799560546875,1896.52001953125,1896.52001953125,1575500000
2004-09-16,1898.8299560546875,1914.3800048828125,1898.3599853515625,1904.0799560546875,1904.0799560546875,1325500000
2004-09-17,1907.010009765625,1911.0,1896.6700439453125,1910.0899658203125,1910.0899658203125,1640370000
2004-09-20,1903.02001953125,1921.5,1900.239990234375,1908.0699462890625,1908.0699462890625,1565540000
2004-09-21,1913.1300048828125,1925.8499755859375,1909.4300537109375,1921.1800537109375,1921.1800537109375,1531560000
2004-09-22,1910.22998046875,1910.22998046875,1884.8499755859375,1885.7099609375,1885.7099609375,1588290000
2004-09-23,1887.02001953125,1894.6700439453125,1883.3199462890625,1886.4300537109375,1886.4300537109375,1396810000
2004-09-24,1888.8900146484375,1897.4200439453125,1879.47998046875,1879.47998046875,1879.47998046875,1360090000
2004-09-27,1871.1600341796875,1871.93994140625,1858.8800048828125,1859.8800048828125,1859.8800048828125,1316790000
2004-09-28,1865.8800048828125,1873.8599853515625,1852.5899658203125,1869.8699951171875,1869.8699951171875,1536980000
2004-09-29,1870.6099853515625,1894.06005859375,1869.949951171875,1893.93994140625,1893.93994140625,1637280000
2004-09-30,1892.5999755859375,1902.25,1887.6800537109375,1896.8399658203125,1896.8399658203125,1656620000
2004-10-01,1909.5899658203125,1942.22998046875,1908.5699462890625,1942.199951171875,1942.199951171875,1820300000
2004-10-04,1954.5899658203125,1965.760009765625,1950.1700439453125,1952.4000244140625,1952.4000244140625,1854970000
2004-10-05,1950.22998046875,1960.9000244140625,1946.8599853515625,1955.5,1955.5,1709600000
2004-10-06,1953.9100341796875,1971.0400390625,1947.239990234375,1971.030029296875,1971.030029296875,1922870000
2004-10-07,1967.3699951171875,1970.260009765625,1948.030029296875,1948.52001953125,1948.52001953125,1734970000
2004-10-08,1940.6700439453125,1949.3399658203125,1917.719970703125,1919.969970703125,1919.969970703125,1668940000
2004-10-11,1924.4100341796875,1930.6600341796875,1920.760009765625,1928.760009765625,1928.760009765625,1173820000
2004-10-12,1913.699951171875,1929.97998046875,1904.1099853515625,1925.1700439453125,1925.1700439453125,1508390000
2004-10-13,1944.9599609375,1948.010009765625,1914.4599609375,1920.530029296875,1920.530029296875,1776120000
2004-10-14,1920.5799560546875,1921.8199462890625,1900.77001953125,1903.02001953125,1903.02001953125,1590290000
2004-10-15,1907.9300537109375,1923.9200439453125,1899.3299560546875,1911.5,1911.5,1648280000
2004-10-18,1909.780029296875,1936.52001953125,1904.5,1936.52001953125,1936.52001953125,1505000000
2004-10-19,1944.4100341796875,1952.8499755859375,1922.5999755859375,1922.9000244140625,1922.9000244140625,1713330000
2004-10-20,1920.06005859375,1934.3199462890625,1910.8299560546875,1932.969970703125,1932.969970703125,1650470000
2004-10-21,1940.1099853515625,1957.47998046875,1933.0,1953.6199951171875,1953.6199951171875,2006000000
2004-10-22,1952.3599853515625,1952.5400390625,1914.3900146484375,1915.1400146484375,1915.1400146484375,1737960000
2004-10-25,1911.0799560546875,1920.7099609375,1905.9100341796875,1914.0400390625,1914.0400390625,1603830000
2004-10-26,1915.1500244140625,1928.800048828125,1905.489990234375,1928.7900390625,1928.7900390625,1812550000
2004-10-27,1928.0,1971.280029296875,1926.25,1969.989990234375,1969.989990234375,2075920000
2004-10-28,1963.3599853515625,1980.3599853515625,1959.5699462890625,1975.739990234375,1975.739990234375,1821820000
2004-10-29,1974.550048828125,1984.1800537109375,1963.8299560546875,1974.989990234375,1974.989990234375,1639950000
2004-11-01,1975.47998046875,1983.9100341796875,1969.3199462890625,1979.8699951171875,1979.8699951171875,1522820000
2004-11-02,1981.469970703125,2002.9300537109375,1978.6400146484375,1984.7900390625,1984.7900390625,1845080000
2004-11-03,2014.449951171875,2020.030029296875,1992.699951171875,2004.3299560546875,2004.3299560546875,1957400000
2004-11-04,1998.1500244140625,2023.719970703125,1992.0699462890625,2023.6300048828125,2023.6300048828125,1823490000
2004-11-05,2035.0400390625,2046.9200439453125,2025.6300048828125,2038.93994140625,2038.93994140625,1908970000
2004-11-08,2038.219970703125,2044.530029296875,2033.7900390625,2039.25,2039.25,1609270000
2004-11-09,2039.030029296875,2049.77001953125,2034.4100341796875,2043.3299560546875,2043.3299560546875,1692200000
2004-11-10,2039.5799560546875,2047.25,2032.3699951171875,2034.56005859375,2034.56005859375,1853460000
2004-11-11,2041.3399658203125,2061.39990234375,2039.739990234375,2061.27001953125,2061.27001953125,1764760000
2004-11-12,2065.320068359375,2085.340087890625,2056.409912109375,2085.340087890625,2085.340087890625,2004310000
2004-11-15,2082.590087890625,2094.1298828125,2078.840087890625,2094.090087890625,2094.090087890625,1888260000
2004-11-16,2087.070068359375,2087.300048828125,2073.35009765625,2078.6201171875,2078.6201171875,1901080000
2004-11-17,2090.93994140625,2112.179931640625,2090.719970703125,2099.679931640625,2099.679931640625,2223370000
2004-11-18,2096.18994140625,2105.389892578125,2089.47998046875,2104.280029296875,2104.280029296875,1915430000
2004-11-19,2100.449951171875,2102.60009765625,2070.6298828125,2070.6298828125,2070.6298828125,2033710000
2004-11-22,2066.340087890625,2085.18994140625,2052.800048828125,2085.18994140625,2085.18994140625,1897960000
2004-11-23,2082.469970703125,2092.02001953125,2068.97998046875,2084.280029296875,2084.280029296875,2057620000
2004-11-24,2091.7900390625,2103.800048828125,2090.199951171875,2102.5400390625,2102.5400390625,1638170000
2004-11-26,2101.81005859375,2110.3798828125,2101.81005859375,2101.969970703125,2101.969970703125,667760000
2004-11-29,2110.909912109375,2117.889892578125,2090.35009765625,2106.8701171875,2106.8701171875,1844330000
2004-11-30,2104.669921875,2107.449951171875,2096.81005859375,2096.81005859375,2096.81005859375,1878760000
2004-12-01,2104.580078125,2138.320068359375,2104.580078125,2138.22998046875,2138.22998046875,2281640000
2004-12-02,2133.949951171875,2156.139892578125,2131.64990234375,2143.570068359375,2143.570068359375,2401610000
2004-12-03,2153.2900390625,2164.6298828125,2145.719970703125,2147.9599609375,2147.9599609375,2410930000
2004-12-06,2145.429931640625,2157.429931640625,2138.2099609375,2151.25,2151.25,2150250000
2004-12-07,2154.1298828125,2161.300048828125,2114.64990234375,2114.659912109375,2114.659912109375,2671520000
2004-12-08,2118.139892578125,2130.760009765625,2110.570068359375,2126.110107421875,2126.110107421875,2390860000
2004-12-09,2109.550048828125,2134.22998046875,2097.860107421875,2129.010009765625,2129.010009765625,2284150000
2004-12-10,2121.14990234375,2134.60009765625,2120.330078125,2128.070068359375,2128.070068359375,1794840000
2004-12-13,2141.199951171875,2148.5,2132.18994140625,2148.5,2148.5,2070980000
2004-12-14,2145.050048828125,2163.5,2145.050048828125,2159.840087890625,2159.840087890625,2228670000
2004-12-15,2159.679931640625,2171.27001953125,2151.31005859375,2162.550048828125,2162.550048828125,2337590000
2004-12-16,2159.9599609375,2164.800048828125,2138.81005859375,2146.14990234375,2146.14990234375,2396220000
2004-12-17,2142.7099609375,2150.85009765625,2135.050048828125,2135.199951171875,2135.199951171875,2423080000
2004-12-20,2142.2099609375,2154.47998046875,2124.219970703125,2127.85009765625,2127.85009765625,1991460000
2004-12-21,2134.75,2151.7099609375,2133.340087890625,2150.909912109375,2150.909912109375,1972860000
2004-12-22,2145.989990234375,2163.47998046875,2145.179931640625,2157.030029296875,2157.030029296875,1802760000
2004-12-23,2153.31005859375,2168.780029296875,2153.31005859375,2160.6201171875,2160.6201171875,1430770000
2004-12-27,2168.820068359375,2171.93994140625,2147.590087890625,2154.219970703125,2154.219970703125,1478700000
2004-12-28,2156.75,2177.18994140625,2156.530029296875,2177.18994140625,2177.18994140625,1587550000
2004-12-29,2170.989990234375,2182.330078125,2170.989990234375,2177.0,2177.0,1503880000
2004-12-30,2177.469970703125,2182.3701171875,2176.39990234375,2178.340087890625,2178.340087890625,1403140000
2004-12-31,2178.97998046875,2185.56005859375,2174.6298828125,2175.43994140625,2175.43994140625,1366460000
2005-01-03,2184.75,2191.60009765625,2148.719970703125,2152.14990234375,2152.14990234375,2193130000
2005-01-04,2158.31005859375,2159.639892578125,2100.56005859375,2107.860107421875,2107.860107421875,2690460000
2005-01-05,2102.89990234375,2116.75,2091.239990234375,2091.239990234375,2091.239990234375,2375380000
2005-01-06,2098.510009765625,2103.89990234375,2088.030029296875,2090.0,2090.0,2174220000
2005-01-07,2099.949951171875,2103.389892578125,2076.68994140625,2088.610107421875,2088.610107421875,2191910000
2005-01-10,2087.6201171875,2111.429931640625,2086.659912109375,2097.0400390625,2097.0400390625,2098270000
2005-01-11,2089.070068359375,2090.6201171875,2072.6201171875,2079.6201171875,2079.6201171875,2210240000
2005-01-12,2089.699951171875,2093.43994140625,2066.7900390625,2092.530029296875,2092.530029296875,2257670000
2005-01-13,2093.5400390625,2094.800048828125,2067.93994140625,2070.56005859375,2070.56005859375,2111610000
2005-01-14,2079.469970703125,2088.580078125,2075.469970703125,2087.909912109375,2087.909912109375,2084860000
2005-01-18,2081.860107421875,2106.18994140625,2078.0400390625,2106.0400390625,2106.0400390625,1983840000
